dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,sum_sines
0.005859375,0.498046875,0.677734375,0.294921875,0.779296875,0.107421875,0.365234375,0.357421875,2.918287967117946
0.505859375,0.998046875,0.177734375,0.794921875,0.279296875,0.607421875,0.865234375,0.857421875,4.579419945523668
0.755859375,0.248046875,0.927734375,0.044921875,0.029296875,0.857421875,0.115234375,0.607421875,3.247778121166102
0.255859375,0.748046875,0.427734375,0.544921875,0.529296875,0.357421875,0.615234375,0.107421875,3.4055990176519098
0.380859375,0.123046875,0.052734375,0.669921875,0.654296875,0.232421875,0.240234375,0.732421875,2.913628805990739
0.880859375,0.623046875,0.552734375,0.169921875,0.154296875,0.732421875,0.740234375,0.232421875,3.776073820031514
0.630859375,0.373046875,0.302734375,0.919921875,0.404296875,0.982421875,0.490234375,0.482421875,4.207954081309959
0.130859375,0.873046875,0.802734375,0.419921875,0.904296875,0.482421875,0.990234375,0.982421875,4.941639078885419
0.193359375,0.185546875,0.365234375,0.232421875,0.341796875,0.294921875,0.177734375,0.669921875,2.3877144719611483
0.693359375,0.685546875,0.865234375,0.732421875,0.841796875,0.794921875,0.677734375,0.169921875,4.957925812668178
0.943359375,0.435546875,0.115234375,0.482421875,0.591796875,0.544921875,0.427734375,0.419921875,3.70905064209973
0.443359375,0.935546875,0.615234375,0.982421875,0.091796875,0.044921875,0.927734375,0.919921875,4.375286547137062
0.318359375,0.310546875,0.990234375,0.857421875,0.216796875,0.419921875,0.302734375,0.294921875,3.4224888825226656
0.818359375,0.810546875,0.490234375,0.357421875,0.716796875,0.919921875,0.802734375,0.794921875,5.16097740159436
0.568359375,0.060546875,0.740234375,0.607421875,0.966796875,0.669921875,0.052734375,0.544921875,3.8590300706014062
0.068359375,0.560546875,0.240234375,0.107421875,0.466796875,0.169921875,0.552734375,0.044921875,2.1341579547115725
0.099609375,0.029296875,0.833984375,0.888671875,0.560546875,0.888671875,0.833984375,0.513671875,4.185464616869458
0.599609375,0.529296875,0.333984375,0.388671875,0.060546875,0.388671875,0.333984375,0.013671875,2.5569669643248165
0.849609375,0.279296875,0.583984375,0.638671875,0.310546875,0.138671875,0.583984375,0.263671875,3.4299712629633685
0.349609375,0.779296875,0.083984375,0.138671875,0.810546875,0.638671875,0.083984375,0.763671875,3.363681515506216
0.474609375,0.404296875,0.458984375,0.013671875,0.935546875,0.763671875,0.708984375,0.388671875,3.833597638762746
0.974609375,0.904296875,0.958984375,0.513671875,0.435546875,0.263671875,0.208984375,0.888671875,4.58969565267149
0.724609375,0.154296875,0.208984375,0.263671875,0.185546875,0.013671875,0.958984375,0.638671875,2.897515923533635
0.224609375,0.654296875,0.708984375,0.763671875,0.685546875,0.513671875,0.458984375,0.138671875,3.8797092438908436
0.162109375,0.341796875,0.146484375,0.576171875,0.123046875,0.701171875,0.646484375,0.451171875,2.993614302643069
0.662109375,0.841796875,0.646484375,0.076171875,0.623046875,0.201171875,0.146484375,0.951171875,3.7824929457498753
0.912109375,0.091796875,0.396484375,0.826171875,0.873046875,0.451171875,0.896484375,0.701171875,4.632545715590505
0.412109375,0.591796875,0.896484375,0.326171875,0.373046875,0.951171875,0.396484375,0.201171875,3.8244986192154986
0.287109375,0.216796875,0.521484375,0.451171875,0.498046875,0.576171875,0.771484375,0.576171875,3.6970183115138506
0.787109375,0.716796875,0.021484375,0.951171875,0.998046875,0.076171875,0.271484375,0.076171875,3.4616405632760827
0.537109375,0.466796875,0.771484375,0.201171875,0.748046875,0.326171875,0.521484375,0.326171875,3.6779148539888697
0.037109375,0.966796875,0.271484375,0.701171875,0.248046875,0.826171875,0.021484375,0.826171875,3.5111256289156976
0.052734375,0.232421875,0.099609375,0.779296875,0.888671875,0.966796875,0.568359375,0.966796875,4.0458957308695975
0.552734375,0.732421875,0.599609375,0.279296875,0.388671875,0.466796875,0.068359375,0.466796875,3.381010819019338
0.802734375,0.482421875,0.349609375,0.529296875,0.138671875,0.216796875,0.818359375,0.216796875,3.3291004812569795
0.302734375,0.982421875,0.849609375,0.029296875,0.638671875,0.716796875,0.318359375,0.716796875,4.133375307099141
0.427734375,0.357421875,0.724609375,0.154296875,0.513671875,0.841796875,0.943359375,0.091796875,3.7196216266770943
0.927734375,0.857421875,0.224609375,0.654296875,0.013671875,0.341796875,0.443359375,0.591796875,3.723430135724555
0.677734375,0.107421875,0.974609375,0.404296875,0.263671875,0.091796875,0.693359375,0.841796875,3.6923611915629966
0.177734375,0.607421875,0.474609375,0.904296875,0.763671875,0.591796875,0.193359375,0.341796875,3.7673030125715834
0.240234375,0.419921875,0.912109375,0.716796875,0.451171875,0.654296875,0.880859375,0.029296875,3.938589919773968
0.740234375,0.919921875,0.412109375,0.216796875,0.951171875,0.154296875,0.380859375,0.529296875,3.9300877686048903
0.990234375,0.169921875,0.662109375,0.966796875,0.701171875,0.404296875,0.630859375,0.779296875,4.7742168273919035
0.490234375,0.669921875,0.162109375,0.466796875,0.201171875,0.904296875,0.130859375,0.279296875,3.095160282948362
0.365234375,0.044921875,0.287109375,0.341796875,0.076171875,0.529296875,0.505859375,0.904296875,2.872011469984283
0.865234375,0.544921875,0.787109375,0.841796875,0.576171875,0.029296875,0.005859375,0.404296875,3.707097859313038
0.615234375,0.294921875,0.037109375,0.091796875,0.826171875,0.279296875,0.755859375,0.154296875,2.8472058401198383
0.115234375,0.794921875,0.537109375,0.591796875,0.326171875,0.779296875,0.255859375,0.654296875,3.783173019444008
0.083984375,0.263671875,0.380859375,0.435546875,0.669921875,0.060546875,0.099609375,0.185546875,2.1035010636564837
0.583984375,0.763671875,0.880859375,0.935546875,0.169921875,0.560546875,0.599609375,0.685546875,4.717311780928595
0.833984375,0.013671875,0.130859375,0.185546875,0.419921875,0.810546875,0.349609375,0.935546875,3.3490639744836574
0.333984375,0.513671875,0.630859375,0.685546875,0.919921875,0.310546875,0.849609375,0.435546875,4.316186268389739
0.458984375,0.138671875,0.755859375,0.560546875,0.794921875,0.185546875,0.474609375,0.810546875,3.8787775312623003
0.958984375,0.638671875,0.255859375,0.060546875,0.294921875,0.685546875,0.974609375,0.310546875,3.7851486290010006
0.708984375,0.388671875,0.505859375,0.810546875,0.044921875,0.935546875,0.224609375,0.060546875,3.372312333961565
0.208984375,0.888671875,0.005859375,0.310546875,0.544921875,0.435546875,0.724609375,0.560546875,3.4298903797095255
0.146484375,0.076171875,0.568359375,0.123046875,0.232421875,0.373046875,0.412109375,0.873046875,2.6446684625060612
0.646484375,0.576171875,0.068359375,0.623046875,0.732421875,0.873046875,0.912109375,0.373046875,4.389233702414534
0.896484375,0.326171875,0.818359375,0.373046875,0.982421875,0.623046875,0.162109375,0.123046875,3.8955289433983364
0.396484375,0.826171875,0.318359375,0.873046875,0.482421875,0.123046875,0.662109375,0.623046875,3.985775932649154
0.271484375,0.451171875,0.193359375,0.998046875,0.357421875,0.498046875,0.037109375,0.248046875,2.846935775385611
0.771484375,0.951171875,0.693359375,0.498046875,0.857421875,0.998046875,0.537109375,0.748046875,5.416566810244033
0.521484375,0.201171875,0.443359375,0.748046875,0.607421875,0.748046875,0.287109375,0.998046875,4.181726303396617
0.021484375,0.701171875,0.943359375,0.248046875,0.107421875,0.248046875,0.787109375,0.498046875,3.2603950356235663
0.029296875,0.099609375,0.498046875,0.615234375,0.380859375,0.412109375,0.966796875,0.427734375,3.193740467771261
0.529296875,0.599609375,0.998046875,0.115234375,0.880859375,0.912109375,0.466796875,0.927734375,4.837014530929009
0.779296875,0.349609375,0.248046875,0.865234375,0.630859375,0.662109375,0.716796875,0.677734375,4.540692277172776
0.279296875,0.849609375,0.748046875,0.365234375,0.130859375,0.162109375,0.216796875,0.177734375,2.747868164730816
0.404296875,0.474609375,0.873046875,0.490234375,0.005859375,0.287109375,0.591796875,0.552734375,3.459396281837671
0.904296875,0.974609375,0.373046875,0.990234375,0.505859375,0.787109375,0.091796875,0.052734375,4.151335319676054
0.654296875,0.224609375,0.623046875,0.240234375,0.755859375,0.537109375,0.841796875,0.302734375,3.89431098814774
0.154296875,0.724609375,0.123046875,0.740234375,0.255859375,0.037109375,0.341796875,0.802734375,2.9583427461719602
0.216796875,0.287109375,0.560546875,0.927734375,0.943359375,0.224609375,0.529296875,0.615234375,3.944533494111743
0.716796875,0.787109375,0.060546875,0.427734375,0.443359375,0.724609375,0.029296875,0.115234375,3.076700829395885
0.966796875,0.037109375,0.810546875,0.677734375,0.193359375,0.974609375,0.779296875,0.365234375,4.291452443632482
0.466796875,0.537109375,0.310546875,0.177734375,0.693359375,0.474609375,0.279296875,0.865234375,3.577104816875888
0.341796875,0.162109375,0.185546875,0.052734375,0.568359375,0.099609375,0.904296875,0.490234375,2.6282929716277605
0.841796875,0.662109375,0.685546875,0.552734375,0.068359375,0.599609375,0.404296875,0.990234375,4.380889116497593
0.591796875,0.412109375,0.435546875,0.302734375,0.318359375,0.849609375,0.654296875,0.740234375,4.025527634841432
0.091796875,0.912109375,0.935546875,0.802734375,0.818359375,0.349609375,0.154296875,0.240234375,3.87081883305917
0.123046875,0.380859375,0.029296875,0.208984375,0.162109375,0.568359375,0.498046875,0.708984375,2.559638361364494
0.623046875,0.880859375,0.529296875,0.708984375,0.662109375,0.068359375,0.998046875,0.208984375,4.241756776201751
0.873046875,0.130859375,0.279296875,0.458984375,0.912109375,0.318359375,0.248046875,0.458984375,3.4078482804403185
0.373046875,0.630859375,0.779296875,0.958984375,0.412109375,0.818359375,0.748046875,0.958984375,5.105067036076232
0.498046875,0.005859375,0.654296875,0.833984375,0.287109375,0.693359375,0.123046875,0.333984375,3.2056379291996375
0.998046875,0.505859375,0.154296875,0.333984375,0.787109375,0.193359375,0.623046875,0.833984375,4.031067875057661
0.748046875,0.255859375,0.904296875,0.583984375,0.537109375,0.443359375,0.373046875,0.583984375,4.127066073041598
0.248046875,0.755859375,0.404296875,0.083984375,0.037109375,0.943359375,0.873046875,0.083984375,3.1054949458154084
0.185546875,0.193359375,0.966796875,0.271484375,0.724609375,0.755859375,0.060546875,0.271484375,3.145302203793105
0.685546875,0.693359375,0.466796875,0.771484375,0.224609375,0.255859375,0.560546875,0.771484375,4.124101247970501
0.935546875,0.443359375,0.716796875,0.021484375,0.474609375,0.005859375,0.310546875,0.521484375,3.178953577303357
0.435546875,0.943359375,0.216796875,0.521484375,0.974609375,0.505859375,0.810546875,0.021484375,4.002900329499853
0.310546875,0.318359375,0.341796875,0.646484375,0.849609375,0.880859375,0.435546875,0.646484375,4.102751611682573
0.810546875,0.818359375,0.841796875,0.146484375,0.349609375,0.380859375,0.935546875,0.146484375,4.011626057238386
0.560546875,0.068359375,0.091796875,0.896484375,0.099609375,0.130859375,0.185546875,0.396484375,2.2733531797545146
0.060546875,0.568359375,0.591796875,0.396484375,0.599609375,0.630859375,0.685546875,0.896484375,4.111183151209089
0.044921875,0.365234375,0.794921875,0.068359375,0.271484375,0.521484375,0.232421875,0.755859375,2.866768751369243
0.544921875,0.865234375,0.294921875,0.568359375,0.771484375,0.021484375,0.732421875,0.255859375,3.7489458682301438
0.794921875,0.115234375,0.544921875,0.318359375,0.521484375,0.271484375,0.482421875,0.005859375,2.8962633361196652
0.294921875,0.615234375,0.044921875,0.818359375,0.021484375,0.771484375,0.982421875,0.505859375,3.6778335612197433
0.419921875,0.240234375,0.419921875,0.943359375,0.146484375,0.646484375,0.357421875,0.130859375,3.0915348013807815
0.919921875,0.740234375,0.919921875,0.443359375,0.646484375,0.146484375,0.857421875,0.630859375,4.788887930566245
0.669921875,0.490234375,0.169921875,0.693359375,0.896484375,0.396484375,0.107421875,0.880859375,3.9458033659071816
0.169921875,0.990234375,0.669921875,0.193359375,0.396484375,0.896484375,0.607421875,0.380859375,3.9281267674533638
0.232421875,0.052734375,0.232421875,0.380859375,0.833984375,0.833984375,0.294921875,0.193359375,2.849149014175021
0.732421875,0.552734375,0.732421875,0.880859375,0.333984375,0.333984375,0.794921875,0.693359375,4.6422003838921615
0.982421875,0.302734375,0.482421875,0.130859375,0.083984375,0.083984375,0.044921875,0.943359375,2.746600536373837
0.482421875,0.802734375,0.982421875,0.630859375,0.583984375,0.583984375,0.544921875,0.443359375,4.6548998414432265
0.357421875,0.427734375,0.607421875,0.505859375,0.708984375,0.958984375,0.169921875,0.818359375,4.188785148330603
0.857421875,0.927734375,0.107421875,0.005859375,0.208984375,0.458984375,0.669921875,0.318359375,3.253933987497925
0.607421875,0.177734375,0.857421875,0.755859375,0.458984375,0.208984375,0.419921875,0.068359375,3.3161243215117917
0.107421875,0.677734375,0.357421875,0.255859375,0.958984375,0.708984375,0.919921875,0.568359375,4.140658482131215
0.076171875,0.146484375,0.701171875,0.724609375,0.052734375,0.490234375,0.701171875,0.099609375,2.79811674606409
0.576171875,0.646484375,0.201171875,0.224609375,0.552734375,0.990234375,0.201171875,0.599609375,3.6950537526019245
0.826171875,0.396484375,0.951171875,0.974609375,0.802734375,0.740234375,0.951171875,0.849609375,5.721938107489501
0.326171875,0.896484375,0.451171875,0.474609375,0.302734375,0.240234375,0.451171875,0.349609375,3.3091802088694093
0.451171875,0.271484375,0.076171875,0.349609375,0.427734375,0.365234375,0.826171875,0.974609375,3.4576149204935023
0.951171875,0.771484375,0.576171875,0.849609375,0.927734375,0.865234375,0.326171875,0.474609375,5.146057925041489
0.701171875,0.021484375,0.326171875,0.099609375,0.677734375,0.615234375,0.576171875,0.224609375,3.058183169378408
0.201171875,0.521484375,0.826171875,0.599609375,0.177734375,0.115234375,0.076171875,0.724609375,3.0283688167495324
0.138671875,0.458984375,0.263671875,0.787109375,0.615234375,0.177734375,0.763671875,0.912109375,3.7865336519140023
0.638671875,0.958984375,0.763671875,0.287109375,0.115234375,0.677734375,0.263671875,0.412109375,3.7926772101273114
0.888671875,0.208984375,0.013671875,0.537109375,0.365234375,0.927734375,0.513671875,0.162109375,3.3192380640942
0.388671875,0.708984375,0.513671875,0.037109375,0.865234375,0.427734375,0.013671875,0.662109375,3.3630132769789123
0.263671875,0.083984375,0.888671875,0.162109375,0.990234375,0.052734375,0.638671875,0.037109375,2.8042433442130053
0.763671875,0.583984375,0.388671875,0.662109375,0.490234375,0.552734375,0.138671875,0.537109375,3.8824036829285253
0.513671875,0.333984375,0.638671875,0.412109375,0.240234375,0.802734375,0.888671875,0.787109375,4.257600634865574
0.013671875,0.833984375,0.138671875,0.912109375,0.740234375,0.302734375,0.388671875,0.287109375,3.3180434917880173
0.009765625,0.166015625,0.900390625,0.478515625,0.126953125,0.712890625,0.501953125,0.392578125,3.0633971440779995
0.509765625,0.666015625,0.400390625,0.978515625,0.626953125,0.212890625,0.001953125,0.892578125,3.9038896420100433
0.759765625,0.416015625,0.650390625,0.228515625,0.876953125,0.462890625,0.751953125,0.642578125,4.422558277816522
0.259765625,0.916015625,0.150390625,0.728515625,0.376953125,0.962890625,0.251953125,0.142578125,3.445949329662052
0.384765625,0.291015625,0.275390625,0.603515625,0.251953125,0.587890625,0.876953125,0.517578125,3.5692044458414127
0.884765625,0.791015625,0.775390625,0.103515625,0.751953125,0.087890625,0.376953125,0.017578125,3.4446707327672206
0.634765625,0.041015625,0.025390625,0.853515625,0.501953125,0.337890625,0.626953125,0.267578125,3.0766898156272786
0.134765625,0.541015625,0.525390625,0.353515625,0.001953125,0.837890625,0.126953125,0.767578125,3.0633075969380483
0.197265625,0.478515625,0.087890625,0.041015625,0.689453125,0.900390625,0.939453125,0.580078125,3.560242096327107
0.697265625,0.978515625,0.587890625,0.541015625,0.189453125,0.400390625,0.439453125,0.080078125,3.6249445187596674
0.947265625,0.228515625,0.337890625,0.291015625,0.439453125,0.150390625,0.689453125,0.330078125,3.19227815947405
0.447265625,0.728515625,0.837890625,0.791015625,0.939453125,0.650390625,0.189453125,0.830078125,4.891604513200479
0.322265625,0.103515625,0.712890625,0.916015625,0.814453125,0.775390625,0.564453125,0.455078125,4.269083736873638
0.822265625,0.603515625,0.212890625,0.416015625,0.314453125,0.275390625,0.064453125,0.955078125,3.3776221351646396
0.572265625,0.353515625,0.962890625,0.666015625,0.064453125,0.025390625,0.814453125,0.705078125,3.791680399196724
0.072265625,0.853515625,0.462890625,0.166015625,0.564453125,0.525390625,0.314453125,0.205078125,2.9870341725759735
0.103515625,0.322265625,0.619140625,0.822265625,0.408203125,0.306640625,0.033203125,0.736328125,3.13665958737551
0.603515625,0.822265625,0.119140625,0.322265625,0.908203125,0.806640625,0.533203125,0.236328125,3.988600760778667
0.853515625,0.072265625,0.869140625,0.572265625,0.658203125,0.556640625,0.283203125,0.486328125,4.0179601713793325
0.353515625,0.572265625,0.369140625,0.072265625,0.158203125,0.056640625,0.783203125,0.986328125,3.0744660297876916
0.478515625,0.197265625,0.244140625,0.197265625,0.033203125,0.431640625,0.408203125,0.361328125,2.2961981828067053
0.978515625,0.697265625,0.744140625,0.697265625,0.533203125,0.931640625,0.908203125,0.861328125,5.649259460882491
0.728515625,0.447265625,0.494140625,0.447265625,0.783203125,0.681640625,0.158203125,0.611328125,4.072161948190695
0.228515625,0.947265625,0.994140625,0.947265625,0.283203125,0.181640625,0.658203125,0.111328125,3.871337267415202
0.166015625,0.009765625,0.431640625,0.634765625,0.970703125,0.119140625,0.470703125,0.298828125,2.8784253493549463
0.666015625,0.509765625,0.931640625,0.134765625,0.470703125,0.619140625,0.970703125,0.798828125,4.618459166056325
0.916015625,0.259765625,0.181640625,0.884765625,0.220703125,0.869140625,0.220703125,0.548828125,3.7277393517811532
0.416015625,0.759765625,0.681640625,0.384765625,0.720703125,0.369140625,0.720703125,0.048828125,3.827729519691284
0.291015625,0.384765625,0.806640625,0.259765625,0.595703125,0.244140625,0.095703125,0.673828125,3.163440585055463
0.791015625,0.884765625,0.306640625,0.759765625,0.095703125,0.744140625,0.595703125,0.173828125,3.98238539913668
0.541015625,0.134765625,0.556640625,0.009765625,0.345703125,0.994140625,0.345703125,0.423828125,3.1147275038575044
0.041015625,0.634765625,0.056640625,0.509765625,0.845703125,0.494140625,0.845703125,0.923828125,3.9476413833787216
0.056640625,0.431640625,0.322265625,0.962890625,0.017578125,0.353515625,0.298828125,0.783203125,2.97626299984836
0.556640625,0.931640625,0.822265625,0.462890625,0.517578125,0.853515625,0.798828125,0.283203125,4.754507346560377
0.806640625,0.181640625,0.072265625,0.712890625,0.767578125,0.603515625,0.048828125,0.033203125,2.972776991907546
0.306640625,0.681640625,0.572265625,0.212890625,0.267578125,0.103515625,0.548828125,0.533203125,3.082459415750929
0.431640625,0.056640625,0.947265625,0.087890625,0.392578125,0.478515625,0.173828125,0.158203125,2.5481030789395773
0.931640625,0.556640625,0.447265625,0.587890625,0.892578125,0.978515625,0.673828125,0.658203125,5.162085247482535
0.681640625,0.306640625,0.697265625,0.337890625,0.642578125,0.728515625,0.423828125,0.908203125,4.370223859344909
0.181640625,0.806640625,0.197265625,0.837890625,0.142578125,0.228515625,0.923828125,0.408203125,3.4053357246759672
0.244140625,0.244140625,0.634765625,0.525390625,0.580078125,0.041015625,0.236328125,0.220703125,2.620128397216329
0.744140625,0.744140625,0.134765625,0.025390625,0.080078125,0.541015625,0.736328125,0.720703125,3.440909985584002
0.994140625,0.494140625,0.884765625,0.775390625,0.330078125,0.791015625,0.486328125,0.970703125,5.114178186768522
0.494140625,0.994140625,0.384765625,0.275390625,0.830078125,0.291015625,0.986328125,0.470703125,4.27225882017442
0.369140625,0.369140625,0.009765625,0.400390625,0.955078125,0.166015625,0.361328125,0.845703125,3.204739195635848
